title	url	author
Global-Local Temporal Representations for Video Person Re-Identification	http://openaccess.thecvf.com/content_ICCV_2019/papers/Li_Global-Local_Temporal_Representations_for_Video_Person_Re-Identification_ICCV_2019_paper.pdf	Jianing Li
AdvIT: Adversarial Frames Identifier Based on Temporal Consistency in Videos	http://openaccess.thecvf.com/content_ICCV_2019/papers/Xiao_AdvIT_Adversarial_Frames_Identifier_Based_on_Temporal_Consistency_in_Videos_ICCV_2019_paper.pdf	Chaowei Xiao
RANet: Ranking Attention Network for Fast Video Object Segmentation	http://openaccess.thecvf.com/content_ICCV_2019/papers/Wang_RANet_Ranking_Attention_Network_for_Fast_Video_Object_Segmentation_ICCV_2019_paper.pdf	Ziqin Wang
Spatial-Temporal Relation Networks for Multi-Object Tracking	http://openaccess.thecvf.com/content_ICCV_2019/papers/Xu_Spatial-Temporal_Relation_Networks_for_Multi-Object_Tracking_ICCV_2019_paper.pdf	Jiarui Xu
Bridging the Gap Between Detection and Tracking: A Unified Approach	http://openaccess.thecvf.com/content_ICCV_2019/papers/Huang_Bridging_the_Gap_Between_Detection_and_Tracking_A_Unified_Approach_ICCV_2019_paper.pdf	Lianghua Huang
Learning the Model Update for Siamese Trackers	http://openaccess.thecvf.com/content_ICCV_2019/papers/Zhang_Learning_the_Model_Update_for_Siamese_Trackers_ICCV_2019_paper.pdf	Lichao Zhang
Fast-deepKCF Without Boundary Effect	http://openaccess.thecvf.com/content_ICCV_2019/papers/Zheng_Fast-deepKCF_Without_Boundary_Effect_ICCV_2019_paper.pdf	Linyu Zheng
Program-Guided Image Manipulators	http://openaccess.thecvf.com/content_ICCV_2019/papers/Mao_Program-Guided_Image_Manipulators_ICCV_2019_paper.pdf	Jiayuan Mao
Calibration of Axial Fisheye Cameras Through Generic Virtual Central Models	http://openaccess.thecvf.com/content_ICCV_2019/papers/Brousseau_Calibration_of_Axial_Fisheye_Cameras_Through_Generic_Virtual_Central_Models_ICCV_2019_paper.pdf	Pierre-Andre Brousseau
Micro-Baseline Structured Light	http://openaccess.thecvf.com/content_ICCV_2019/papers/Saragadam_Micro-Baseline_Structured_Light_ICCV_2019_paper.pdf	Vishwanath Saragadam
l-Net: Reconstruct Hyperspectral Images From a Snapshot Measurement	http://openaccess.thecvf.com/content_ICCV_2019/papers/Miao_l-Net_Reconstruct_Hyperspectral_Images_From_a_Snapshot_Measurement_ICCV_2019_paper.pdf	Xin Miao
Deep Depth From Aberration Map	http://openaccess.thecvf.com/content_ICCV_2019/papers/Kashiwagi_Deep_Depth_From_Aberration_Map_ICCV_2019_paper.pdf	Masako Kashiwagi
A Dataset of Multi-Illumination Images in the Wild	http://openaccess.thecvf.com/content_ICCV_2019/papers/Murmann_A_Dataset_of_Multi-Illumination_Images_in_the_Wild_ICCV_2019_paper.pdf	Lukas Murmann
Monocular Neural Image Based Rendering With Continuous View Control	http://openaccess.thecvf.com/content_ICCV_2019/papers/Chen_Monocular_Neural_Image_Based_Rendering_With_Continuous_View_Control_ICCV_2019_paper.pdf	Xu Chen
Multi-View Image Fusion	http://openaccess.thecvf.com/content_ICCV_2019/papers/Trinidad_Multi-View_Image_Fusion_ICCV_2019_paper.pdf	Marc Comino Trinidad
Enhancing Low Light Videos by Exploring High Sensitivity Camera Noise	http://openaccess.thecvf.com/content_ICCV_2019/papers/Wang_Enhancing_Low_Light_Videos_by_Exploring_High_Sensitivity_Camera_Noise_ICCV_2019_paper.pdf	Wei Wang
Deep Restoration of Vintage Photographs From Scanned Halftone Prints	http://openaccess.thecvf.com/content_ICCV_2019/papers/Gao_Deep_Restoration_of_Vintage_Photographs_From_Scanned_Halftone_Prints_ICCV_2019_paper.pdf	Qifan Gao
Context-Aware Image Matting for Simultaneous Foreground and Alpha Estimation	http://openaccess.thecvf.com/content_ICCV_2019/papers/Hou_Context-Aware_Image_Matting_for_Simultaneous_Foreground_and_Alpha_Estimation_ICCV_2019_paper.pdf	Qiqi Hou
CFSNet: Toward a Controllable Feature Space for Image Restoration	http://openaccess.thecvf.com/content_ICCV_2019/papers/Wang_CFSNet_Toward_a_Controllable_Feature_Space_for_Image_Restoration_ICCV_2019_paper.pdf	Wei Wang
Deep Blind Hyperspectral Image Fusion	http://openaccess.thecvf.com/content_ICCV_2019/papers/Wang_Deep_Blind_Hyperspectral_Image_Fusion_ICCV_2019_paper.pdf	Wu Wang
Fully Convolutional Pixel Adaptive Image Denoiser	http://openaccess.thecvf.com/content_ICCV_2019/papers/Cha_Fully_Convolutional_Pixel_Adaptive_Image_Denoiser_ICCV_2019_paper.pdf	Sungmin Cha
Coherent Semantic Attention for Image Inpainting	http://openaccess.thecvf.com/content_ICCV_2019/papers/Liu_Coherent_Semantic_Attention_for_Image_Inpainting_ICCV_2019_paper.pdf	Hongyu Liu
Embedded Block Residual Network: A Recursive Restoration Model for Single-Image Super-Resolution	http://openaccess.thecvf.com/content_ICCV_2019/papers/Qiu_Embedded_Block_Residual_Network_A_Recursive_Restoration_Model_for_Single-Image_ICCV_2019_paper.pdf	Yajun Qiu
Fast Image Restoration With Multi-Bin Trainable Linear Units	http://openaccess.thecvf.com/content_ICCV_2019/papers/Gu_Fast_Image_Restoration_With_Multi-Bin_Trainable_Linear_Units_ICCV_2019_paper.pdf	Shuhang Gu
Counting With Focus for Free	http://openaccess.thecvf.com/content_ICCV_2019/papers/Shi_Counting_With_Focus_for_Free_ICCV_2019_paper.pdf	Zenglin Shi
SynDeMo: Synergistic Deep Feature Alignment for Joint Learning of Depth and Ego-Motion	http://openaccess.thecvf.com/content_ICCV_2019/papers/Bozorgtabar_SynDeMo_Synergistic_Deep_Feature_Alignment_for_Joint_Learning_of_Depth_ICCV_2019_paper.pdf	Behzad Bozorgtabar
Diverse Image Synthesis From Semantic Layouts via Conditional IMLE	http://openaccess.thecvf.com/content_ICCV_2019/papers/Li_Diverse_Image_Synthesis_From_Semantic_Layouts_via_Conditional_IMLE_ICCV_2019_paper.pdf	Ke Li
Towards Bridging Semantic Gap to Improve Semantic Segmentation	http://openaccess.thecvf.com/content_ICCV_2019/papers/Pang_Towards_Bridging_Semantic_Gap_to_Improve_Semantic_Segmentation_ICCV_2019_paper.pdf	Yanwei Pang
Generating Diverse and Descriptive Image Captions Using Visual Paraphrases	http://openaccess.thecvf.com/content_ICCV_2019/papers/Liu_Generating_Diverse_and_Descriptive_Image_Captions_Using_Visual_Paraphrases_ICCV_2019_paper.pdf	Lixin Liu
Learning to Collocate Neural Modules for Image Captioning	http://openaccess.thecvf.com/content_ICCV_2019/papers/Yang_Learning_to_Collocate_Neural_Modules_for_Image_Captioning_ICCV_2019_paper.pdf	Xu Yang
Sequential Latent Spaces for Modeling the Intention During Diverse Image Captioning	http://openaccess.thecvf.com/content_ICCV_2019/papers/Aneja_Sequential_Latent_Spaces_for_Modeling_the_Intention_During_Diverse_Image_ICCV_2019_paper.pdf	Jyoti Aneja
Why Does a Visual Question Have Different Answers?	http://openaccess.thecvf.com/content_ICCV_2019/papers/Bhattacharya_Why_Does_a_Visual_Question_Have_Different_Answers_ICCV_2019_paper.pdf	Nilavra Bhattacharya
G3raphGround: Graph-Based Language Grounding	http://openaccess.thecvf.com/content_ICCV_2019/papers/Bajaj_G3raphGround_Graph-Based_Language_Grounding_ICCV_2019_paper.pdf	Mohit Bajaj
Scene Text Visual Question Answering	http://openaccess.thecvf.com/content_ICCV_2019/papers/Biten_Scene_Text_Visual_Question_Answering_ICCV_2019_paper.pdf	Ali Furkan Biten
Unsupervised Collaborative Learning of Keyframe Detection and Visual Odometry Towards Monocular Deep SLAM	http://openaccess.thecvf.com/content_ICCV_2019/papers/Sheng_Unsupervised_Collaborative_Learning_of_Keyframe_Detection_and_Visual_Odometry_Towards_ICCV_2019_paper.pdf	Lu Sheng
MVSCRF: Learning Multi-View Stereo With Conditional Random Fields	http://openaccess.thecvf.com/content_ICCV_2019/papers/Xue_MVSCRF_Learning_Multi-View_Stereo_With_Conditional_Random_Fields_ICCV_2019_paper.pdf	Youze Xue
Neural-Guided RANSAC: Learning Where to Sample Model Hypotheses	http://openaccess.thecvf.com/content_ICCV_2019/papers/Brachmann_Neural-Guided_RANSAC_Learning_Where_to_Sample_Model_Hypotheses_ICCV_2019_paper.pdf	Eric Brachmann
Efficient Learning on Point Clouds With Basis Point Sets	http://openaccess.thecvf.com/content_ICCV_2019/papers/Prokudin_Efficient_Learning_on_Point_Clouds_With_Basis_Point_Sets_ICCV_2019_paper.pdf	Sergey Prokudin
Cross View Fusion for 3D Human Pose Estimation	http://openaccess.thecvf.com/content_ICCV_2019/papers/Qiu_Cross_View_Fusion_for_3D_Human_Pose_Estimation_ICCV_2019_paper.pdf	Haibo Qiu
Shape-Aware Human Pose and Shape Reconstruction Using Multi-View Images	http://openaccess.thecvf.com/content_ICCV_2019/papers/Liang_Shape-Aware_Human_Pose_and_Shape_Reconstruction_Using_Multi-View_Images_ICCV_2019_paper.pdf	Junbang Liang
Monocular Piecewise Depth Estimation in Dynamic Scenes by Exploiting Superpixel Relations	http://openaccess.thecvf.com/content_ICCV_2019/papers/Di_Monocular_Piecewise_Depth_Estimation_in_Dynamic_Scenes_by_Exploiting_Superpixel_ICCV_2019_paper.pdf	Yan Di
Is This the Right Place? Geometric-Semantic Pose Verification for Indoor Visual Localization	http://openaccess.thecvf.com/content_ICCV_2019/papers/Taira_Is_This_the_Right_Place_Geometric-Semantic_Pose_Verification_for_Indoor_ICCV_2019_paper.pdf	Hajime Taira
DeepPruner: Learning Efficient Stereo Matching via Differentiable PatchMatch	http://openaccess.thecvf.com/content_ICCV_2019/papers/Duggal_DeepPruner_Learning_Efficient_Stereo_Matching_via_Differentiable_PatchMatch_ICCV_2019_paper.pdf	Shivam Duggal
Convolutional Sequence Generation for Skeleton-Based Action Synthesis	http://openaccess.thecvf.com/content_ICCV_2019/papers/Yan_Convolutional_Sequence_Generation_for_Skeleton-Based_Action_Synthesis_ICCV_2019_paper.pdf	Sijie Yan
Onion-Peel Networks for Deep Video Completion	http://openaccess.thecvf.com/content_ICCV_2019/papers/Oh_Onion-Peel_Networks_for_Deep_Video_Completion_ICCV_2019_paper.pdf	Seoung Wug Oh
Copy-and-Paste Networks for Deep Video Inpainting	http://openaccess.thecvf.com/content_ICCV_2019/papers/Lee_Copy-and-Paste_Networks_for_Deep_Video_Inpainting_ICCV_2019_paper.pdf	Sungho Lee
Content and Style Disentanglement for Artistic Style Transfer	http://openaccess.thecvf.com/content_ICCV_2019/papers/Kotovenko_Content_and_Style_Disentanglement_for_Artistic_Style_Transfer_ICCV_2019_paper.pdf	Dmytro Kotovenko
Image2StyleGAN: How to Embed Images Into the StyleGAN Latent Space?	http://openaccess.thecvf.com/content_ICCV_2019/papers/Abdal_Image2StyleGAN_How_to_Embed_Images_Into_the_StyleGAN_Latent_Space_ICCV_2019_paper.pdf	Rameen Abdal
Controllable Artistic Text Style Transfer via Shape-Matching GAN	http://openaccess.thecvf.com/content_ICCV_2019/papers/Yang_Controllable_Artistic_Text_Style_Transfer_via_Shape-Matching_GAN_ICCV_2019_paper.pdf	Shuai Yang
Understanding Generalized Whitening and Coloring Transform for Universal Style Transfer	http://openaccess.thecvf.com/content_ICCV_2019/papers/Chiu_Understanding_Generalized_Whitening_and_Coloring_Transform_for_Universal_Style_Transfer_ICCV_2019_paper.pdf	Tai-Yin Chiu
Learning Implicit Generative Models by Matching Perceptual Features	http://openaccess.thecvf.com/content_ICCV_2019/papers/dos_Santos_Learning_Implicit_Generative_Models_by_Matching_Perceptual_Features_ICCV_2019_paper.pdf	Cicero Nogueira dos Santos
Free-Form Image Inpainting With Gated Convolution	http://openaccess.thecvf.com/content_ICCV_2019/papers/Yu_Free-Form_Image_Inpainting_With_Gated_Convolution_ICCV_2019_paper.pdf	Jiahui Yu
FiNet: Compatible and Diverse Fashion Image Inpainting	http://openaccess.thecvf.com/content_ICCV_2019/papers/Han_FiNet_Compatible_and_Diverse_Fashion_Image_Inpainting_ICCV_2019_paper.pdf	Xintong Han
InGAN: Capturing and Retargeting the "DNA" of a Natural Image	http://openaccess.thecvf.com/content_ICCV_2019/papers/Shocher_InGAN_Capturing_and_Retargeting_the_DNA_of_a_Natural_Image_ICCV_2019_paper.pdf	Assaf Shocher
Seeing What a GAN Cannot Generate	http://openaccess.thecvf.com/content_ICCV_2019/papers/Bau_Seeing_What_a_GAN_Cannot_Generate_ICCV_2019_paper.pdf	David Bau
COCO-GAN: Generation by Parts via Conditional Coordinating	http://openaccess.thecvf.com/content_ICCV_2019/papers/Lin_COCO-GAN_Generation_by_Parts_via_Conditional_Coordinating_ICCV_2019_paper.pdf	Chieh Hubert Lin
Neural Turtle Graphics for Modeling City Road Layouts	http://openaccess.thecvf.com/content_ICCV_2019/papers/Chu_Neural_Turtle_Graphics_for_Modeling_City_Road_Layouts_ICCV_2019_paper.pdf	Hang Chu
Texture Fields: Learning Texture Representations in Function Space	http://openaccess.thecvf.com/content_ICCV_2019/papers/Oechsle_Texture_Fields_Learning_Texture_Representations_in_Function_Space_ICCV_2019_paper.pdf	Michael Oechsle
PointFlow: 3D Point Cloud Generation With Continuous Normalizing Flows	http://openaccess.thecvf.com/content_ICCV_2019/papers/Yang_PointFlow_3D_Point_Cloud_Generation_With_Continuous_Normalizing_Flows_ICCV_2019_paper.pdf	Guandao Yang
Meta-Sim: Learning to Generate Synthetic Datasets	http://openaccess.thecvf.com/content_ICCV_2019/papers/Kar_Meta-Sim_Learning_to_Generate_Synthetic_Datasets_ICCV_2019_paper.pdf	Amlan Kar
Specifying Object Attributes and Relations in Interactive Scene Generation	http://openaccess.thecvf.com/content_ICCV_2019/papers/Ashual_Specifying_Object_Attributes_and_Relations_in_Interactive_Scene_Generation_ICCV_2019_paper.pdf	Oron Ashual
SinGAN: Learning a Generative Model From a Single Natural Image	http://openaccess.thecvf.com/content_ICCV_2019/papers/Shaham_SinGAN_Learning_a_Generative_Model_From_a_Single_Natural_Image_ICCV_2019_paper.pdf	Tamar Rott Shaham
VaTeX: A Large-Scale, High-Quality Multilingual Dataset for Video-and-Language Research	http://openaccess.thecvf.com/content_ICCV_2019/papers/Wang_VaTeX_A_Large-Scale_High-Quality_Multilingual_Dataset_for_Video-and-Language_Research_ICCV_2019_paper.pdf	Xin Wang
A Graph-Based Framework to Bridge Movies and Synopses	http://openaccess.thecvf.com/content_ICCV_2019/papers/Xiong_A_Graph-Based_Framework_to_Bridge_Movies_and_Synopses_ICCV_2019_paper.pdf	Yu Xiong
From Strings to Things: Knowledge-Enabled VQA Model That Can Read and Reason	http://openaccess.thecvf.com/content_ICCV_2019/papers/Singh_From_Strings_to_Things_Knowledge-Enabled_VQA_Model_That_Can_Read_ICCV_2019_paper.pdf	Ajeet Kumar Singh
Counterfactual Critic Multi-Agent Training for Scene Graph Generation	http://openaccess.thecvf.com/content_ICCV_2019/papers/Chen_Counterfactual_Critic_Multi-Agent_Training_for_Scene_Graph_Generation_ICCV_2019_paper.pdf	Long Chen
Robust Change Captioning	http://openaccess.thecvf.com/content_ICCV_2019/papers/Park_Robust_Change_Captioning_ICCV_2019_paper.pdf	Dong Huk Park
Attention on Attention for Image Captioning	http://openaccess.thecvf.com/content_ICCV_2019/papers/Huang_Attention_on_Attention_for_Image_Captioning_ICCV_2019_paper.pdf	Lun Huang
Dynamic Graph Attention for Referring Expression Comprehension	http://openaccess.thecvf.com/content_ICCV_2019/papers/Yang_Dynamic_Graph_Attention_for_Referring_Expression_Comprehension_ICCV_2019_paper.pdf	Sibei Yang
Visual Semantic Reasoning for Image-Text Matching	http://openaccess.thecvf.com/content_ICCV_2019/papers/Li_Visual_Semantic_Reasoning_for_Image-Text_Matching_ICCV_2019_paper.pdf	Kunpeng Li
Phrase Localization Without Paired Training Examples	http://openaccess.thecvf.com/content_ICCV_2019/papers/Wang_Phrase_Localization_Without_Paired_Training_Examples_ICCV_2019_paper.pdf	Josiah Wang
Learning to Assemble Neural Module Tree Networks for Visual Grounding	http://openaccess.thecvf.com/content_ICCV_2019/papers/Liu_Learning_to_Assemble_Neural_Module_Tree_Networks_for_Visual_Grounding_ICCV_2019_paper.pdf	Daqing Liu
A Fast and Accurate One-Stage Approach to Visual Grounding	http://openaccess.thecvf.com/content_ICCV_2019/papers/Yang_A_Fast_and_Accurate_One-Stage_Approach_to_Visual_Grounding_ICCV_2019_paper.pdf	Zhengyuan Yang
Zero-Shot Grounding of Objects From Natural Language Queries	http://openaccess.thecvf.com/content_ICCV_2019/papers/Sadhu_Zero-Shot_Grounding_of_Objects_From_Natural_Language_Queries_ICCV_2019_paper.pdf	Arka Sadhu
Towards Unconstrained End-to-End Text Spotting	http://openaccess.thecvf.com/content_ICCV_2019/papers/Qin_Towards_Unconstrained_End-to-End_Text_Spotting_ICCV_2019_paper.pdf	Siyang Qin
What Is Wrong With Scene Text Recognition Model Comparisons? Dataset and Model Analysis	http://openaccess.thecvf.com/content_ICCV_2019/papers/Baek_What_Is_Wrong_With_Scene_Text_Recognition_Model_Comparisons_Dataset_ICCV_2019_paper.pdf	Jeonghun Baek
Sparse and Imperceivable Adversarial Attacks	http://openaccess.thecvf.com/content_ICCV_2019/papers/Croce_Sparse_and_Imperceivable_Adversarial_Attacks_ICCV_2019_paper.pdf	Francesco Croce
Enhancing Adversarial Example Transferability With an Intermediate Level Attack	http://openaccess.thecvf.com/content_ICCV_2019/papers/Huang_Enhancing_Adversarial_Example_Transferability_With_an_Intermediate_Level_Attack_ICCV_2019_paper.pdf	Qian Huang
Implicit Surface Representations As Layers in Neural Networks	http://openaccess.thecvf.com/content_ICCV_2019/papers/Michalkiewicz_Implicit_Surface_Representations_As_Layers_in_Neural_Networks_ICCV_2019_paper.pdf	Mateusz Michalkiewicz
A Tour of Convolutional Networks Guided by Linear Interpreters	http://openaccess.thecvf.com/content_ICCV_2019/papers/Michelini_A_Tour_of_Convolutional_Networks_Guided_by_Linear_Interpreters_ICCV_2019_paper.pdf	Pablo Navarrete Michelini
Small Steps and Giant Leaps: Minimal Newton Solvers for Deep Learning	http://openaccess.thecvf.com/content_ICCV_2019/papers/Henriques_Small_Steps_and_Giant_Leaps_Minimal_Newton_Solvers_for_Deep_ICCV_2019_paper.pdf	Joao F. Henriques
Semantic Adversarial Attacks: Parametric Transformations That Fool Deep Classifiers	http://openaccess.thecvf.com/content_ICCV_2019/papers/Joshi_Semantic_Adversarial_Attacks_Parametric_Transformations_That_Fool_Deep_Classifiers_ICCV_2019_paper.pdf	Ameya Joshi
Hilbert-Based Generative Defense for Adversarial Examples	http://openaccess.thecvf.com/content_ICCV_2019/papers/Bai_Hilbert-Based_Generative_Defense_for_Adversarial_Examples_ICCV_2019_paper.pdf	Yang Bai
On the Efficacy of Knowledge Distillation	http://openaccess.thecvf.com/content_ICCV_2019/papers/Cho_On_the_Efficacy_of_Knowledge_Distillation_ICCV_2019_paper.pdf	Jang Hyun Cho
Sym-Parameterized Dynamic Inference for Mixed-Domain Image Translation	http://openaccess.thecvf.com/content_ICCV_2019/papers/Chang_Sym-Parameterized_Dynamic_Inference_for_Mixed-Domain_Image_Translation_ICCV_2019_paper.pdf	Simyung Chang
Better and Faster: Exponential Loss for Image Patch Matching	http://openaccess.thecvf.com/content_ICCV_2019/papers/Wang_Better_and_Faster_Exponential_Loss_for_Image_Patch_Matching_ICCV_2019_paper.pdf	Shuang Wang
Physical Adversarial Textures That Fool Visual Object Tracking	http://openaccess.thecvf.com/content_ICCV_2019/papers/Wiyatno_Physical_Adversarial_Textures_That_Fool_Visual_Object_Tracking_ICCV_2019_paper.pdf	Rey Reza Wiyatno
